GeneID	GSM1244809	GSM1244810	GSM1244811	GSM1244812	GSM1244813	GSM1244814	GSM1244815	GSM1244816	GSM1244817	GSM1244818	GSM1244819	GSM1244820	GSM1244821	GSM1244822
346157	130	144	133	141	139	153	154	114	173	164	180	158	203	341
7738	399	389	344	375	426	445	525	387	500	387	425	490	567	887
105375001	13	15	10	8	6	7	16	10	14	13	11	9	12	24
100189077	0	0	0	0	0	0	0	0	0	0	1	0	0	0
100189158	0	0	0	1	0	0	0	0	1	0	0	0	0	0
23437	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100189247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986584	1	1	1	0	0	1	2	0	2	0	3	0	1	4
23540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790951	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100189352	0	0	1	0	1	0	0	0	0	0	0	0	0	0
94017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189268	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100189070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189053	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100189297	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100189038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189301	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100189300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791231	0	0	0	1	0	0	0	0	0	0	0	0	0	0
100189095	0	0	0	0	0	0	1	0	0	0	0	0	0	0
100189428	0	0	0	1	0	0	0	0	1	0	0	0	0	1
100189205	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100189161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189071	0	0	0	2	0	0	0	0	0	0	0	0	0	0
100507173	26	34	49	28	40	37	35	36	58	40	39	36	55	67
100189164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131289	9	4	5	2	5	4	4	3	6	7	14	8	13	9
7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8340	7	5	2	12	7	2	7	7	13	10	2	7	9	18
8329	4	6	7	17	5	10	17	15	35	27	15	21	37	43
8357	26	15	35	13	32	20	23	33	95	47	51	59	66	96
8331	3	2	5	10	4	4	7	3	14	5	4	3	6	7
8342	3	1	3	14	1	2	4	4	4	1	0	0	3	7
8363	11	4	10	6	10	7	7	4	25	13	11	14	8	15
8362	13	5	11	8	10	9	7	8	33	15	16	15	11	18
8330	2	1	9	5	8	2	6	11	24	11	11	12	15	22
8341	20	12	19	18	24	19	22	22	52	42	33	31	57	80
8332	3	3	6	4	3	1	4	3	2	5	3	3	4	5
3009	4	5	3	33	3	2	3	3	6	2	5	3	3	4
8354	0	1	0	7	1	0	0	1	0	0	0	0	0	0
8368	1	0	0	1	0	0	0	0	0	0	0	0	0	0
8356	6	2	5	16	1	6	6	3	12	9	14	6	16	11
8336	14	4	8	14	12	12	12	21	35	15	13	18	26	40
8348	7	5	8	26	11	8	10	8	27	16	15	18	22	37
100189315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26212	2	0	1	1	1	2	1	0	4	1	4	3	3	6
442179	0	0	0	1	0	0	0	0	0	0	0	0	0	0
102724889	27	27	36	20	26	25	30	22	31	34	33	32	42	75
7718	236	215	249	251	216	260	315	238	335	267	303	304	409	617
221584	61	65	72	47	58	73	88	73	67	64	98	71	88	147
100129195	47	35	51	38	58	57	65	59	108	64	84	89	92	148
80345	229	205	181	176	210	243	255	218	408	295	302	342	409	628
7745	429	747	799	551	727	697	737	769	1172	986	1102	876	1168	1845
651302	1	0	1	1	0	1	0	0	1	0	1	1	1	3
100189159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222699	98	87	105	84	116	116	121	114	214	178	159	142	221	357
7746	223	253	242	219	245	240	268	244	370	303	333	271	386	645
387032	242	190	253	198	245	228	279	304	440	349	363	379	425	733
222698	0	0	0	0	1	0	0	0	0	0	0	0	0	2
7741	248	233	244	219	245	278	297	290	443	343	365	397	452	703
84547	39	39	37	36	41	33	31	20	33	21	41	31	34	45
64288	124	111	112	87	124	121	113	138	155	151	168	174	198	314
80317	100	107	102	84	114	108	102	142	216	162	161	174	213	323
9753	89	86	87	95	90	91	125	62	103	73	93	80	109	163
105374998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222696	0	0	0	0	0	1	0	0	0	0	0	2	0	0
100189344	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257202	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986586	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114821	121	134	139	140	123	173	166	186	243	194	200	203	250	406
100189138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189299	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105374996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189046	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100189400	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100189395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189033	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100189178	0	0	0	1	0	0	0	0	0	0	0	0	0	0
100189365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189332	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100189082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189346	0	0	0	2	0	0	0	0	0	0	0	0	0	0
100189170	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401242	9	1	5	6	1	0	0	0	1	1	2	1	1	4
100189295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189084	0	1	0	0	0	0	0	0	0	0	0	0	0	0
107987402	0	0	0	0	0	0	0	0	1	0	0	0	0	0
414760	0	1	2	1	0	0	0	2	2	1	3	1	1	5
5987	1830	1398	1515	1589	1764	1750	1918	1412	2299	2068	2006	2011	2374	4092
100189237	0	0	1	0	0	0	0	0	0	0	0	0	0	1
100189121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729583	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100189216	0	0	0	0	0	0	0	0	0	0	1	1	0	0
100189234	1	0	0	1	0	0	0	0	0	0	0	0	0	0
100189111	0	0	0	0	0	0	0	0	0	0	1	1	0	0
100189254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414761	9	18	12	16	24	17	19	6	22	29	17	19	28	48
100189169	2	2	2	3	1	1	0	0	5	2	0	2	2	3
282890	210	209	227	182	205	197	237	177	361	253	260	238	280	490
105375002	0	2	0	2	1	0	1	0	0	0	3	2	0	1
100129636	1	1	1	0	0	0	1	0	1	1	0	2	1	2
26692	0	0	0	0	0	0	0	0	0	0	1	0	0	0
442184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375003	1	0	0	0	0	0	0	0	0	0	0	0	0	1
442186	0	1	0	0	0	0	0	0	0	0	1	0	0	2
26707	0	0	0	0	0	0	0	0	0	0	1	0	1	0
101929006	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105375006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26529	0	0	1	0	0	0	0	0	0	0	0	1	0	0
105379641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26531	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26716	0	0	1	1	1	0	0	0	0	0	0	0	0	1
105375008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10537	10	9	5	11	8	7	14	14	17	14	16	8	23	44
692092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7932	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2550	197	263	260	110	165	147	159	110	306	172	305	151	270	322
4340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346171	1	0	0	2	2	1	0	0	0	0	2	1	0	1
3134	160	87	149	73	158	124	153	85	327	176	175	224	251	318
285830	9	17	16	13	13	14	21	15	28	35	24	20	22	47
340198	0	0	0	0	0	0	0	0	0	1	0	0	1	1
54435	43	34	44	46	38	41	52	40	69	51	47	68	75	112
352962	7	5	9	5	6	9	8	5	11	15	10	13	15	22
3135	161	79	135	65	160	126	131	135	389	205	198	247	247	372
105375010	3	2	2	2	2	3	5	6	9	1	2	4	12	13
352990	2	2	2	0	3	0	0	1	3	1	1	3	0	2
3136	716	282	657	368	766	594	631	539	1411	807	703	997	1150	1490
80868	7	3	8	5	5	5	4	0	14	2	5	4	7	11
3105	3032	1737	2489	2157	2965	2778	3050	2465	5099	4045	3231	4000	4491	7319
10255	0	0	0	0	0	2	0	0	0	1	1	4	0	3
80862	85	112	95	71	88	109	130	102	153	91	120	96	138	249
3137	123	81	101	92	120	105	109	87	192	158	142	157	179	275
30834	491	284	364	360	468	412	458	320	654	536	496	534	642	1029
6992	1650	1335	1441	1438	1708	1602	1792	1400	2392	2179	2135	2016	2587	4224
80352	114	106	99	104	86	88	99	123	250	184	212	159	239	345
11074	17	11	14	13	11	17	19	31	43	39	23	24	34	66
104533120	6	4	7	8	4	8	5	9	14	8	7	11	10	19
135644	0	0	0	0	0	0	0	0	0	0	0	1	1	0
10107	1	0	0	2	0	0	0	1	0	1	0	0	1	1
89870	1	0	3	0	0	0	2	0	2	2	0	2	0	1
7726	1746	1397	1662	1457	1924	1626	1862	1640	3386	2685	2565	2535	3103	4964
414778	4	4	7	8	4	6	12	6	10	10	9	17	9	21
3139	72	53	80	41	79	71	80	75	161	92	111	93	121	152
414777	719	911	862	725	932	874	959	779	1171	933	1042	930	1164	1900
56658	510	466	502	412	537	460	558	473	897	651	774	645	866	1371
202658	326	194	297	203	307	280	289	210	470	344	324	339	439	677
79897	220	91	182	102	185	159	162	105	304	167	145	189	216	324
105375012	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3133	4018	2206	3376	2543	3968	3471	3747	3806	8887	6321	5151	6601	7601	11760
111082993	3	10	12	8	6	14	13	13	14	19	29	19	15	51
2794	1692	1001	1407	1126	1679	1405	1578	1253	2960	2136	1859	2039	2539	4044
80742	576	451	468	507	566	513	628	415	719	609	601	526	739	1197
107986587	11	9	8	8	16	17	10	10	10	9	15	9	13	21
23	3345	2629	2924	2656	3405	3141	3484	2446	4560	3883	3841	3485	4339	7153
100126314	2	1	2	0	3	0	2	1	2	0	2	0	2	0
5514	2074	1829	2098	1839	2220	2025	2177	1824	3380	2745	2755	2285	2972	5012
28973	1872	1355	1490	1538	2079	1883	2053	1633	2786	2377	2085	2181	2605	4531
79969	255	230	255	174	211	178	219	142	379	269	342	225	312	452
221545	391	252	300	254	350	265	350	211	510	387	403	316	486	675
8449	1697	1120	1650	1160	1703	1458	1645	1220	2679	1830	1925	1856	2340	3500
170954	863	622	864	668	928	778	897	705	1523	1233	1188	1129	1630	2306
11270	754	367	585	492	680	559	641	298	751	528	454	491	605	917
9656	1561	1792	1925	1362	1902	1542	1882	1050	2142	1659	1906	1332	1793	2945
106478956	75	100	106	68	116	85	99	64	130	103	100	86	89	155
203068	38849	25866	32648	30112	39313	34441	38904	17608	32784	26911	24084	25577	31394	51233
10211	2207	1419	1902	1678	2019	1849	2171	2066	4359	3423	3157	3281	4127	6725
105379695	850	591	653	637	772	640	758	593	1075	786	754	780	924	1682
8870	2235	1363	1846	1599	2259	1795	2068	1396	2948	2140	1939	2048	2457	4109
105375013	4	3	2	0	3	3	4	3	5	1	3	0	4	5
401247	11	21	15	5	18	8	13	15	40	30	40	27	36	66
105375014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	6588	3948	6293	4344	6916	5500	6235	5896	14726	10553	9318	10147	12935	19612
100616237	0	0	1	0	0	1	0	0	4	0	1	1	2	0
2968	667	408	527	404	599	529	618	416	836	638	552	581	753	1147
57176	971	644	918	584	941	709	849	564	1409	957	938	845	1144	1702
389376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135656	1	0	2	0	2	1	0	1	2	1	1	2	4	1
102723346	1	0	0	0	0	0	0	0	0	0	0	0	1	0
394263	0	0	0	0	0	1	0	0	1	0	0	1	0	0
100507679	0	0	0	0	0	0	0	0	0	1	1	0	0	0
285834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29113	1	1	1	1	2	4	1	0	4	0	2	3	1	3
170679	12	8	15	15	8	7	18	15	37	27	17	16	23	47
1041	248	145	219	183	265	249	265	226	343	254	260	275	377	510
170680	1	2	1	2	1	1	0	1	3	1	1	1	3	2
54535	607	365	582	336	542	435	526	310	791	438	495	436	575	884
6941	1133	918	1160	949	1061	1014	1162	535	1030	737	675	755	849	1408
5460	6	7	13	5	6	13	7	6	13	6	12	3	11	14
100130889	1	0	4	2	1	1	2	0	3	4	4	3	1	4
253018	8	4	10	2	6	4	9	8	20	9	13	8	17	19
3107	2747	1597	2340	1895	2452	2372	2494	2412	5347	4156	3392	4054	4631	7416
105375015	3	5	7	3	5	7	7	2	8	1	6	2	8	14
112267902	41	65	67	36	54	62	65	50	99	73	102	66	92	140
3106	1597	866	1355	1053	1267	1383	1442	1467	2791	2058	1666	2099	2295	3763
102465537	0	0	1	0	0	0	1	0	1	0	0	0	0	1
101929072	20	23	21	25	16	19	16	24	48	37	36	39	40	69
100507436	336	278	295	317	370	350	378	293	482	395	384	385	511	819
101929111	1	0	0	0	0	0	0	0	0	1	0	0	0	0
10866	46	44	31	31	36	44	52	41	85	65	45	61	61	122
352961	4	4	3	1	2	3	1	2	6	10	2	3	3	12
102725068	1	0	0	2	0	0	0	0	1	1	0	1	0	0
4277	124	95	109	79	110	96	135	54	107	88	76	80	105	202
401250	0	0	1	0	0	1	0	1	0	0	0	0	1	1
100532737	3381	2884	3056	2659	3194	2802	3284	2140	4204	3193	3398	2798	3813	5844
7919	3370	2877	3050	2653	3180	2795	3269	2129	4188	3184	3388	2788	3800	5825
692233	0	2	2	1	4	0	3	1	4	1	3	2	4	3
692199	5	16	10	12	13	7	5	6	20	6	14	10	17	20
106478957	3	6	6	4	8	3	3	0	4	2	4	7	4	4
534	26	11	13	15	17	11	13	23	29	27	24	23	30	56
4795	315	162	276	185	329	249	317	310	744	569	444	496	593	962
100287329	5	8	7	1	3	5	3	2	5	4	7	4	11	16
4049	4	9	7	2	5	7	7	6	5	6	11	4	5	11
7124	25	13	19	13	22	23	20	9	30	14	13	16	24	26
4050	33	10	27	23	24	17	22	23	61	42	35	39	70	65
7940	3	2	1	4	4	1	2	1	7	1	2	3	4	5
259197	2	0	0	3	1	1	0	0	4	2	2	6	1	3
199	0	0	0	0	0	0	0	0	0	1	0	0	0	1
7916	7177	4822	8389	4827	7867	6139	6990	4275	11522	7727	7482	6903	8823	12475
677820	1	3	2	1	1	2	0	0	0	0	1	1	0	1
102466745	1	0	1	0	1	0	3	0	1	2	1	1	1	2
7917	5353	3597	5337	3708	5412	4527	5038	4229	9576	7032	7055	6295	8524	12955
55937	149	110	130	102	147	127	173	115	213	215	200	172	182	336
57827	763	499	676	583	820	661	835	689	1420	1090	998	1036	1266	2009
7918	547	302	434	326	537	409	541	371	858	620	535	582	702	1150
1460	4294	2938	3384	3459	3755	3636	4254	3209	5376	4689	4446	4333	5637	9031
58496	144	145	163	64	89	66	101	44	192	73	145	50	117	123
80741	57	50	38	63	75	74	66	59	136	120	88	99	168	194
105375019	42	36	30	32	25	31	32	35	74	57	53	48	75	125
7920	931	471	787	562	881	683	798	759	1828	1192	1157	1153	1539	2338
105375018	9	11	11	6	10	3	3	6	14	8	14	4	12	12
100616230	0	0	1	0	1	0	0	0	1	0	0	0	0	0
110599563	1	0	1	0	1	1	1	1	1	0	1	0	2	1
259215	0	0	0	0	1	1	0	1	1	1	1	0	2	0
79136	0	0	0	0	2	0	0	0	1	0	0	0	1	1
58530	1	0	0	0	2	1	1	0	1	0	0	0	0	1
80740	53	26	37	27	39	40	28	45	120	70	72	65	96	139
80739	9	8	12	13	7	10	11	15	39	20	22	14	31	32
23564	1211	490	1001	577	1085	890	965	930	2520	1502	1257	1602	1938	2776
1192	9468	6573	7360	7885	10146	8325	9841	8806	14917	13473	11374	12361	15205	25581
105375020	5	1	3	5	8	3	8	6	8	6	7	7	7	13
100532732	138	135	131	82	114	91	113	73	186	90	127	95	135	178
4439	119	115	111	72	102	86	100	67	171	85	110	85	127	164
401251	10	8	13	6	9	4	9	4	12	6	11	6	6	11
80737	31	30	39	23	35	31	44	29	63	36	44	40	53	61
104413891	6	8	9	5	6	4	7	5	7	4	7	3	5	10
7407	2817	1839	2808	1860	2701	2082	2491	1134	2712	1938	1953	1804	2363	3719
57819	958	645	627	728	869	839	974	660	1025	971	751	920	976	1891
3305	103	40	124	50	115	77	90	56	187	101	100	123	137	201
3303	8613	3834	7990	4188	7707	5626	6672	4466	14834	7698	7550	8879	11185	15349
3304	8783	4162	8254	4554	8002	5962	7080	4849	15364	8321	8165	9427	11744	16580
50854	4779	3503	3631	4081	4762	4384	5123	4368	7833	6642	6048	6622	8061	13378
26801	8	5	12	6	8	5	4	3	11	9	7	3	6	5
26797	25	16	19	7	11	13	12	11	19	9	14	12	13	18
4758	2231	1490	2047	1840	2355	1991	2421	2679	5270	4457	3818	4176	5459	8479
80736	2	2	2	5	2	3	5	5	19	10	9	9	8	22
10919	2174	1159	2195	1245	2117	1751	1892	1290	3569	2150	2171	2148	2811	4009
107986588	318	187	315	176	303	247	288	207	496	290	345	324	425	641
717	83	55	73	49	73	66	69	60	149	119	88	120	155	187
221527	296	201	251	209	280	243	252	230	593	389	344	360	480	709
102060414	1	1	1	1	1	4	1	0	2	3	2	1	0	4
629	1263	951	1062	973	1161	1124	1128	1253	2440	1971	1774	1754	1958	3534
7936	2018	1289	1632	1497	1989	1753	1989	1387	2709	2155	1800	2004	2618	4208
100302242	0	1	0	0	0	0	0	0	2	0	0	1	2	1
6499	1603	1101	1726	1087	1735	1288	1555	1250	3018	1858	2215	1700	2502	3520
1797	402	203	393	230	343	276	305	222	615	411	427	351	501	685
8859	319	231	262	232	281	240	282	247	531	401	390	385	463	739
720	61	44	60	35	36	34	39	34	104	48	81	42	83	91
1590	4	3	7	1	4	2	5	4	10	6	5	2	10	10
7146	6	2	7	1	7	5	5	4	13	5	7	4	7	6
721	58	42	57	37	34	34	38	28	96	44	83	40	78	86
1589	3	4	8	3	5	3	4	5	9	5	10	7	4	19
7148	28	18	33	14	28	17	26	23	71	30	33	38	46	63
1388	1827	1087	1816	1122	1916	1579	1719	1625	4021	2785	2466	2500	3380	4804
63943	310	192	228	194	326	275	318	248	448	338	289	352	381	621
80863	66	33	69	27	59	38	45	35	158	72	95	74	102	125
100507547	31	26	38	20	42	29	31	25	88	56	52	51	70	95
9374	342	281	340	321	372	326	401	280	532	512	426	360	500	791
100532746	227	152	245	139	210	155	207	150	379	270	267	197	286	406
80864	73	45	75	38	49	43	54	42	121	64	72	52	78	89
10554	1348	821	1079	1011	1379	1129	1306	1052	2419	1960	1733	1662	2249	3493
102466190	30	10	31	19	32	25	28	17	61	37	34	33	47	65
6048	889	648	702	801	952	848	968	850	1401	1349	1132	1119	1483	2474
102465500	0	0	0	0	0	1	0	0	0	0	1	0	0	0
177	156	125	184	65	120	93	96	74	292	117	219	83	176	200
5089	1932	1510	1695	1389	1982	1676	1801	1789	3776	2849	2783	2488	3213	5259
63940	45	18	24	24	43	38	47	34	65	63	43	52	56	97
4855	15	5	6	6	7	6	10	6	13	10	6	9	10	13
101929163	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10665	0	0	0	0	0	1	0	0	0	0	0	0	0	0
414764	0	0	0	0	0	0	0	1	1	0	0	0	0	0
56244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3122	42	27	20	27	32	48	29	28	57	57	54	57	39	110
3127	29	25	30	30	39	38	43	35	49	52	38	40	60	95
3128	3	4	5	4	5	7	6	6	9	10	6	7	11	14
3123	71	48	70	63	75	76	106	70	152	119	97	103	180	233
107986589	0	0	0	0	0	1	0	0	0	1	1	0	1	1
3117	0	1	0	2	0	1	0	0	2	2	2	2	1	6
3119	89	60	59	67	77	73	86	67	168	140	106	122	149	285
106480429	10	3	6	2	7	4	6	8	10	9	7	8	13	19
102725019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3118	0	0	0	0	0	0	0	0	1	1	1	0	0	1
100616218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3120	4	2	5	4	1	3	5	3	8	7	5	9	9	17
3112	3	3	3	3	4	4	4	1	4	1	3	0	4	6
6891	1680	1222	1660	1189	1487	1404	1527	1033	2365	1824	1562	1681	2047	3130
5696	595	401	417	449	466	549	516	512	1028	986	741	820	886	1681
100507463	178	111	135	138	154	164	182	153	289	234	228	233	278	436
6890	1132	736	978	913	1065	1000	1150	1041	2079	1645	1497	1651	1933	3295
5698	190	95	147	107	135	147	144	133	367	294	190	259	273	475
100294145	518	466	453	438	478	566	557	441	569	449	478	478	576	990
3109	5	2	3	2	2	3	3	5	4	10	3	6	12	11
3108	56	39	42	34	32	31	44	43	82	86	82	78	102	153
6046	8834	7832	8725	7105	9533	8117	9652	7258	14356	10997	11515	9643	13368	21128
3111	0	0	0	0	1	0	1	0	0	0	0	1	0	0
3113	5	5	7	5	8	2	8	5	16	8	7	11	9	28
3115	2	3	3	1	1	1	1	1	7	5	6	6	8	8
3116	1	0	0	0	0	0	0	0	0	0	0	1	0	0
105375021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414768	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1302	85	58	140	23	67	41	65	33	217	96	157	67	135	134
6257	942	767	926	690	912	799	903	849	1939	1370	1428	1246	1681	2634
7922	3703	2779	3114	2919	3863	3228	3868	3160	6108	5155	4681	4597	5777	9711
7923	300	214	267	210	334	241	283	243	436	312	312	330	428	676
407002	0	1	1	0	0	0	0	0	1	1	1	0	0	0
6015	1154	712	1027	762	1134	934	1108	876	1895	1342	1307	1331	1735	2625
105375022	8	6	3	4	2	5	4	2	1	3	4	4	3	4
414765	150	131	131	109	161	130	134	115	216	161	174	155	205	304
6293	1950	1724	2007	1667	2227	1882	2223	1743	3111	2461	2476	2307	2956	4690
6222	44587	32349	33725	34235	43167	39505	45482	36173	63314	51030	43074	54747	61224	106082
8705	62	24	48	28	55	49	46	73	180	109	104	118	159	208
9277	1873	1106	1560	1249	1816	1505	1780	1032	2234	1616	1589	1548	2029	3037
102466754	1	1	1	1	2	2	4	0	0	1	2	1	0	1
10471	1001	679	727	694	999	894	1021	736	1300	1107	959	1085	1272	2307
102465501	1	3	2	1	1	1	2	2	1	3	2	1	1	3
5863	3034	1995	3065	1881	2815	2151	2657	2510	6427	3939	4464	3827	5477	7557
6892	3099	1989	3251	1988	2986	2834	3028	2648	6677	4459	4126	4411	5370	8012
9278	554	362	513	404	592	426	547	509	1198	961	837	799	1151	1803
1616	2327	1642	1968	1734	2431	1908	2345	1571	3250	2513	2332	2259	2922	4647
113523636	0	1	0	0	0	0	0	0	1	1	1	0	0	1
3833	1886	1269	1722	1275	1751	1626	1819	767	1734	1126	1034	1118	1369	2097
5252	890	567	805	555	878	698	768	761	1834	1352	1345	1231	1686	2503
51596	2121	1176	1533	1431	1700	1581	1779	1363	3124	2201	2092	2355	2849	4674
8831	494	475	645	355	565	482	494	504	1178	771	828	644	975	1336
100847012	5	3	8	3	4	3	2	4	10	9	5	7	6	10
221504	731	595	707	627	833	774	893	548	980	760	788	746	926	1503
107986537	1	0	0	0	0	0	0	0	1	0	0	0	0	0
578	955	518	793	593	953	751	906	660	1595	1150	1106	1190	1511	2255
449520	0	1	2	0	0	0	0	0	3	0	0	0	1	0
401253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3710	2990	2502	4344	2163	3402	2797	3195	1889	4915	3207	3470	2947	4136	5747
101929188	54	28	44	42	42	38	46	37	51	49	59	43	61	98
105375023	0	0	0	0	0	0	0	0	0	0	0	0	0	1
84300	1004	623	743	677	867	764	882	488	999	783	639	766	865	1455
100500873	4	5	8	1	6	3	4	5	4	5	5	2	9	7
117283	0	0	1	0	1	0	0	0	0	1	1	1	0	0
221496	1209	735	1070	757	1231	962	1146	897	2143	1389	1369	1434	1856	2764
105375024	4	0	8	1	3	3	6	2	6	3	1	1	3	4
4295	0	0	0	0	2	1	0	1	7	2	2	0	2	2
105375025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375027	1	0	0	0	1	1	0	1	1	2	0	1	2	1
100507584	44	48	43	42	63	48	45	7	15	17	6	7	12	23
105375026	1	0	0	2	2	0	0	1	0	0	0	0	1	1
102466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986590	0	0	0	0	0	0	0	0	0	0	1	0	0	1
100302123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2914	250	154	303	147	265	219	241	378	1192	670	791	629	984	1257
3159	3312	1542	2821	1852	2783	2172	2563	1510	4349	3044	2549	2989	3654	5547
102465502	1	2	4	1	3	0	2	1	1	1	3	4	2	1
221491	310	109	274	155	276	225	266	238	637	406	310	457	528	769
11165	2064	2133	2144	1857	2277	2248	2385	1969	3121	2811	2748	2593	3067	5191
100529239	6196	3282	4657	3721	5709	4548	5504	3885	8948	6457	5344	6697	8245	13118
6204	5984	2908	4395	3406	5365	4145	5128	3568	8554	6061	4917	6256	7800	12280
